,revenue,reward_id,campaign_id,application_id
2014-07-26 15:20:37.815121,0.149,53d3c745-a6f1-ad08-890e-bfb7c22620be,4,3
2014-07-26 15:20:49.176436,0.149,53d3c751-2197-de22-f13c-ffbd99496885,4,2
2014-07-26 15:21:06.736679,0.149,53d3c762-4643-7d7d-6964-d4e879f7431d,4,0
2014-07-26 15:21:21.698006,0.149,53d3c771-5472-899e-ad10-458b281a6e48,4,3
2014-07-26 15:21:31.187494,0.45,53d3c780-ed64-f96a-2aab-1e051c2f3d7b,65,0
2014-07-26 15:22:19.657351,0.149,53d3c7ab-5203-589d-1f85-5dc28349a1ae,4,2
2014-07-26 15:22:24.571392,0.2,53d3c7b0-1ea2-de81-4493-ff9c534d3567,37,0
2014-07-26 15:22:26.237571,0.149,53d3c7b2-9d90-6d6d-5827-28bd9a20797e,4,0
2014-07-26 15:22:47.297364,0.149,53d3c7c7-69eb-b156-0655-5b8d8b25ac0c,4,3
2014-07-26 15:23:07.600912,0.299,53d3c7db-0158-3932-5e83-e657a6d71435,15,1
2014-07-26 15:23:31.086422,0.149,53d3c7f3-75b8-d72b-b508-eebb4b90ad51,4,0
2014-07-26 15:23:35.713711,0.2,53d3c7fc-df00-675a-0a41-44b94e17a1c2,37,0
2014-07-26 15:24:37.864150,0.149,53d3c835-91e2-3c24-9ca6-9d7f037f040e,4,3
2014-07-26 15:26:17.817846,0.149,53d3c899-4476-b000-9397-4a31019e437e,4,3
2014-07-26 15:26:49.427863,0.149,53d3c8b9-9a39-e091-4ab5-da7aaf959a48,4,3
2014-07-26 15:27:45.198388,0.149,53d3c8f1-84b6-8429-7bf8-5257d7ab9a19,4,2
2014-07-26 15:27:48.026789,0.849,53d3c8f4-15e7-fd4d-a911-376f5f586c6a,42,3
2014-07-26 15:27:51.205677,0.899,53d3c8f7-0079-f5db-5cba-0a8d230429ed,25,3
2014-07-26 15:27:52.429152,0.149,53d3c8f8-606b-590b-14e9-03a985d886f1,4,2
2014-07-26 15:29:30.874231,0.149,53d3c95a-929e-b93e-9d14-075854312c1e,4,3
2014-07-26 15:29:40.057901,0.149,53d3c964-ccbf-3431-698a-1cc40a1fb250,4,0
2014-07-26 15:31:00.484466,0.149,53d3c9b4-2430-dec8-15d6-9d63fcfc8ee8,4,3
2014-07-26 15:31:09.099977,0.699,53d3c9bd-e93f-3a80-d0e9-476126f24c68,26,3
2014-07-26 15:31:29.206203,0.149,53d3c9d1-b4e5-4138-1898-727edacccc14,4,0
2014-07-26 15:31:45.312507,0.699,53d3c9e1-99d2-31af-7680-c6eb5317bd56,26,3
2014-07-26 15:32:14.224193,0.149,53d3c9fe-0df5-e257-6f5b-ef6f2aa27349,4,2
2014-07-26 15:32:18.480482,0.149,53d3ca02-a322-f955-99ff-549aa6b690be,4,3
2014-07-26 15:32:42.182515,0.149,53d3ca1a-2af5-28d7-7972-159850183aba,4,0
2014-07-26 15:32:51.390084,0.149,53d3ca23-024d-24cd-cb40-5b88c30ea606,4,2
2014-07-26 15:32:59.095803,0.149,53d3ca2b-789d-9e1e-988c-5f307e512353,4,3
2014-07-26 15:35:37.227689,0.149,53d3cac9-3e74-4c1b-ebc0-8777745851c8,4,0
2014-07-26 15:35:46.402277,0.255,53d3cad2-d14a-172c-782f-36926829f3a5,24,1
2014-07-26 15:35:49.863079,0.149,53d3cad5-a0ac-6362-a507-637cd789c614,4,3
2014-07-26 15:36:08.501120,0.149,53d3cae8-7e62-3b1e-9410-fad8af3b3496,4,3
2014-07-26 15:36:36.043729,0.899,53d3cb04-0ba9-21c0-e713-9a978b69ae2f,25,0
2014-07-26 15:36:39.882418,0.2,53d3cb07-960d-1b50-464b-a192f001b34c,37,0
2014-07-26 15:36:45.142311,0.149,53d3cb0d-9207-38ca-5614-c8012990ca92,4,2
2014-07-26 15:37:08.870494,0.899,53d3cb24-6813-93aa-1617-434c35ca550f,25,1
2014-07-26 15:37:24.778092,0.149,53d3cb34-dc96-dc15-2c09-d58fad97f2c8,4,0
2014-07-26 15:37:32.787390,0.499,53d3cb3c-d8a5-f9c2-c211-fbf7dbb99c9e,1,1
2014-07-26 15:37:33.561536,0.2,53d3cb3d-4649-edd2-f98d-41b8f1e71d68,37,3
2014-07-26 15:37:58.377580,0.2,53d3cb56-6384-dc0b-88bc-90126c22b431,37,0
2014-07-26 15:38:16.917542,0.699,53d3cb68-7ab0-9c18-f2c1-762b3df03136,26,3
2014-07-26 15:38:19.625083,0.149,53d3cb6b-1704-464c-8d72-9e6585962858,4,0
2014-07-26 15:39:26.408766,0.149,53d3cbae-1ac1-207d-1df9-45f8e9379f2f,4,3
2014-07-26 15:39:33.250367,0.149,53d3cbb5-298e-db02-46d1-004689aabe95,4,2
2014-07-26 15:40:08.629126,0.149,53d3cbd8-1a34-1479-8774-bbf236b242d2,4,3
2014-07-26 15:41:02.349384,0.45,53d3cc13-ec1f-1bc6-b7c3-5dcef5ac05ae,12,1
2014-07-26 15:41:10.113858,0.149,53d3cc16-0125-e7d7-6d33-5591259576b7,4,2
2014-07-26 15:42:00.714088,0.64,53d3cc48-1d0c-1bc6-7281-353f949a0d3e,7,2
2014-07-26 15:42:16.701667,0.45,53d3cc58-7503-9d74-b808-0d273b613479,12,1
2014-07-26 15:42:52.467327,0.149,53d3cc7c-0af3-23d4-768b-9cd527cf13a9,4,3
2014-07-26 15:43:04.277622,0.149,53d3cc88-1d43-462e-70ba-7ce1aa80ef1a,4,3
2014-07-26 15:43:22.758147,0.149,53d3cc9a-a461-89de-13b3-ffdb30d572bd,4,3
2014-07-26 15:44:06.963588,0.149,53d3ccc7-e63f-c6d2-a82f-264e1b7586f1,4,0
2014-07-26 15:44:07.343417,0.149,53d3ccc7-6a12-6dd9-efb8-8b6954d1be88,4,0
2014-07-26 15:45:27.541390,0.149,53d3cd17-39e3-7681-ee74-79380ca89897,4,3
2014-07-26 15:45:37.975226,0.149,53d3cd22-ee77-1fed-55fe-b9881576b701,4,0
2014-07-26 15:45:39.227782,0.149,53d3cd23-771b-2d64-676d-bf3d9b6142b3,4,0
2014-07-26 15:47:23.308846,0.899,53d3cd8b-ac00-cb1b-af2e-4709ec9c7fa6,25,3
2014-07-26 15:48:52.062507,0.2,53d3cde9-1c41-0fac-e009-678c22e8d919,37,0
2014-07-26 15:48:55.825564,0.699,53d3cde7-c802-f72e-2256-03e444e0c79e,26,3
2014-07-26 15:49:29.187810,0.149,53d3ce09-616c-901c-caca-17f26aa98795,4,2
2014-07-26 15:50:08.597397,0.64,53d3ce30-ed0b-f6ea-1f7f-093ee27c973b,8,1
2014-07-26 15:50:28.491093,0.829,53d3ce44-1aa7-5604-77f0-3994bf6107e8,71,3
2014-07-26 15:52:33.271861,0.149,53d3cec1-79cb-d9f2-5bac-443c2a1a791a,4,2
2014-07-26 15:52:58.625596,0.899,53d3ceda-7535-d7c7-45dc-26a1c528c5ed,25,0
2014-07-26 15:53:30.625814,0.149,53d3cefa-4645-c775-8615-7d8e0666354e,4,2
2014-07-26 15:53:30.698287,0.149,53d3cefa-8063-1d24-91e5-c58a91304e60,4,3
2014-07-26 15:54:03.872983,0.149,53d3cf1b-5165-def2-a5d3-31434d633c72,4,3
2014-07-26 15:54:20.295272,0.149,53d3cf2c-5ae1-f67e-7f52-8968d2f3542a,4,3
2014-07-26 15:54:22.543802,0.149,53d3cf2e-6793-ebd6-2a02-196f2a2aa225,4,3
2014-07-26 15:55:29.573157,0.2,53d3cf76-87f3-c94f-4a4e-54e18af660f2,37,0
2014-07-26 15:55:44.733923,0.64,53d3cf80-6781-761e-69cf-f937f9ba82b9,8,1
2014-07-26 15:57:04.949708,0.149,53d3cfd1-d0c4-e9f9-c3a8-3e70d699ead4,4,3
2014-07-26 15:57:18.277498,0.149,53d3cfde-2dc2-e6ee-283d-0cadd4827f20,4,3
2014-07-26 15:57:53.304397,0.049,53d3d001-2c7f-7397-7e25-2b243e52c70b,36,3
2014-07-26 15:58:00.492233,0.149,53d3d008-60c2-ff43-8aa0-458171671f48,4,0
2014-07-26 15:58:55.805778,0.45,53d3d03f-e392-918a-b6f2-837fb76ed5e0,65,3
2014-07-26 15:59:31.908568,0.149,53d3d063-fd33-575c-e850-e6620592b072,4,2
2014-07-26 15:59:57.291306,0.149,53d3d07d-fa91-c4d4-881c-11f6a32c5eed,4,3
2014-07-26 16:00:01.502481,0.64,53d3d081-1bcf-84d5-90ff-16940b4b8338,5,1
2014-07-26 16:00:24.801658,0.849,53d3d098-ea99-3db3-be16-47a88ec40694,31,0
2014-07-26 16:00:39.569059,0.45,53d3d0a7-2e5f-968e-257a-77c11f736075,65,0
2014-07-26 16:02:19.561799,0.149,53d3d10b-8583-fbb4-238c-926c7cabdcb1,4,0
2014-07-26 16:02:22.498619,0.45,53d3d10e-b54e-f4e8-a0c9-a332d7721f84,12,1
2014-07-26 16:02:59.279516,0.149,53d3d133-36df-fdbf-c87c-3c85200d64ad,4,3
2014-07-26 16:04:08.813935,0.45,53d3d178-a4e7-11df-bfd9-bb51286e1b51,12,1
2014-07-26 16:04:43.645516,0.149,53d3d19b-c295-5288-60c0-c306b6908b50,4,3
2014-07-26 16:05:01.754166,0.149,53d3d1ad-b7ea-cbb3-0211-1ff03644118e,4,3
2014-07-26 16:05:42.519294,0.449,53d3d1d6-da4b-bcf6-e166-a13fb7f0051e,9,0
2014-07-26 16:06:34.456657,0.149,53d3d20a-7989-cf68-a8eb-8e3cab824c01,4,3
2014-07-26 16:07:19.307468,0.149,53d3d237-e53c-5171-bda5-8a3150bc2790,4,0
2014-07-26 16:08:46.304677,0.149,53d3d28e-78c9-ce83-f366-3bb83dcd3133,4,3
2014-07-26 16:09:39.161356,0.249,53d3d2c3-45a4-6f80-3b5c-2f4c638506b9,32,3
2014-07-26 16:09:48.103176,0.249,53d3d2cc-cb3e-01c3-87bc-9af25685501d,32,0
2014-07-26 16:10:03.839420,0.849,53d3d2db-338e-8a8c-5052-a80192d38278,31,3
2014-07-26 16:10:07.340718,0.149,53d3d2df-6013-e12b-27d3-86fbec48731c,4,2
2014-07-26 16:10:12.571151,0.149,53d3d2e4-0f5d-cb8b-ae23-c2ff3353f993,4,3
2014-07-26 16:10:16.823862,0.149,53d3d2e8-199e-76fa-bb75-73165d62a59a,4,3
2014-07-26 16:10:31.233743,0.149,53d3d2f7-51f3-9a45-a3ee-2780b25ab18a,4,0
2014-07-26 16:11:08.431638,0.64,53d3d31c-1302-b14c-5124-71cf098d0fc2,8,3
2014-07-26 16:11:17.551128,0.45,53d3d325-88a0-f520-3fec-ee861075789f,34,1
2014-07-26 16:11:57.999909,0.45,53d3d34e-d3a3-7b2a-2867-67ec0b438c0c,48,1
2014-07-26 16:12:13.575453,0.149,53d3d35d-5c89-faf1-0be6-193fbf42e7e7,4,3
2014-07-26 16:12:14.374307,0.149,53d3d35e-9255-18a1-684b-8aa9bd7d3f7e,4,3
2014-07-26 16:12:20.193496,0.45,53d3d364-0846-b876-1b11-e9b14dc965a7,12,1
2014-07-26 16:12:32.658055,0.899,53d3d370-9bd0-2511-233b-a51400c35649,25,0
2014-07-26 16:12:33.959996,0.45,53d3d372-08b1-088c-f245-41787fe8b84f,34,2
2014-07-26 16:12:38.492278,0.149,53d3d376-96c8-e471-4b4a-b8b1c750be40,4,3
2014-07-26 16:12:43.399311,0.149,53d3d37b-fde8-af82-457a-ddf6397c5e30,4,0
2014-07-26 16:12:46.433344,0.149,53d3d37e-4a1e-5af8-ce1a-7aa13f46d0ba,4,3
2014-07-26 16:12:55.916634,0.149,53d3d387-82a5-7218-f866-b0d20b2eee0a,4,3
2014-07-26 16:13:17.616113,0.149,53d3d39d-b395-7c62-7d7b-fd5dd9e614e9,4,0
2014-07-26 16:13:52.998060,0.149,53d3d3c1-6629-45d5-cf9b-a5a2a03bd336,4,3
2014-07-26 16:14:17.958271,0.149,53d3d3da-aa7e-b4c0-9398-d0d1d8953a0d,4,3
2014-07-26 16:14:25.156958,0.2,53d3d3e1-a237-3d48-1f6b-ee9e232e8bc7,37,0
2014-07-26 16:14:48.223973,0.149,53d3d3f8-63aa-30a7-e4a9-785e0260b010,4,0
2014-07-26 16:15:07.167911,0.849,53d3d40b-f0d8-e434-42f2-beead1d88947,49,0
2014-07-26 16:16:20.734764,0.149,53d3d454-55c6-26b4-5d1a-8b466ffe6fed,4,2
2014-07-26 16:16:47.684179,0.149,53d3d46f-be2d-2f24-e925-f0aadab106f6,4,3
2014-07-26 16:16:55.107659,0.149,53d3d477-dce8-a07d-f122-b8bd11c269a3,4,3
2014-07-26 16:17:49.079145,0.149,53d3d4ad-910b-0fb2-c0a0-8c8c7b3123cc,4,3
2014-07-26 16:18:44.617503,0.349,53d3d4e4-d386-1640-87ab-5796861d35d0,29,1
2014-07-26 16:18:52.858446,0.149,53d3d4ec-a908-7e67-b402-88c883c0d0ca,4,3
2014-07-26 16:18:55.673030,0.149,53d3d4ef-f9e9-9b2b-2a70-68153e06a8fe,4,3
2014-07-26 16:19:55.202008,0.149,53d3d52b-0122-299b-cbe5-3ca159d708d9,4,3
2014-07-26 16:20:10.188781,0.149,53d3d53a-3efb-052b-214b-d50834118b4d,4,3
2014-07-26 16:20:19.919512,0.64,53d3d544-4792-82fc-a2af-c955ffbd10ba,8,0
2014-07-26 16:21:44.108633,0.149,53d3d598-5d03-c0ac-6f9e-30f5a6a72bc7,4,3
2014-07-26 16:22:10.567383,0.149,53d3d5b2-0e74-c196-0201-05f7986ebcfb,4,0
2014-07-26 16:23:13.210230,0.149,53d3d5f1-aff7-f88f-534a-fdf9c185dd64,4,3
2014-07-26 16:23:17.834963,0.45,53d3d5f5-637b-d0e9-bb5b-680fa9df9a0b,65,0
2014-07-26 16:23:30.299875,0.149,53d3d602-3290-0504-a6ff-6ee7ddbd0580,4,3
2014-07-26 16:23:32.736887,0.699,53d3d604-3b28-c99b-e164-05f0b7db65d3,26,0
2014-07-26 16:23:34.223723,0.149,53d3d606-326d-2a9c-616f-1d145211b01e,4,3
2014-07-26 16:23:51.329353,0.149,53d3d617-c64d-9f11-466f-40474af3b5ba,4,3
2014-07-26 16:24:45.346559,0.45,53d3d64d-b15c-42b7-98f3-98550cb4e770,12,1
2014-07-26 16:25:09.914298,0.64,53d3d665-28c1-ea21-e94d-be6b6864387d,5,0
2014-07-26 16:25:22.811802,0.149,53d3d672-e6d1-2a80-53a6-2353d41f12c6,4,3
2014-07-26 16:26:17.689178,0.149,53d3d6a9-2161-e3c4-5206-5a50aec67b4a,4,2
2014-07-26 16:26:44.040554,0.149,53d3d6c4-618b-7691-88ae-132abafc1d5d,4,3
2014-07-26 16:27:00.548316,0.899,53d3d6d4-d925-6ea2-beda-d49920b57358,25,1
2014-07-26 16:27:55.892148,0.149,53d3d70c-4253-0a2a-0005-5a8c84b88efa,4,2
2014-07-26 16:28:27.739723,0.149,53d3d72b-d9bb-a309-9670-e8b60ccfcb19,4,0
2014-07-26 16:28:33.041641,0.899,53d3d731-e006-9261-ef45-e6cea6510a21,51,0
2014-07-26 16:28:40.156654,0.149,53d3d738-1262-7779-0fba-59f0b779cbb7,4,2
2014-07-26 16:29:00.650427,0.149,53d3d74c-a7c5-f7e2-6fd7-79d97039ae94,4,3
2014-07-26 16:29:59.434406,0.2,53d3d787-7cbb-0e2d-67b7-59262305abe4,37,3
2014-07-26 16:30:00.470186,0.149,53d3d788-4aaf-1c02-fadb-e3684700ce88,4,3
2014-07-26 16:30:00.534730,0.64,53d3d789-d158-6a7f-3b82-91e9af74b6bb,7,3
2014-07-26 16:30:41.573003,0.149,53d3d7b1-4259-6f9b-e686-11f051f56ebc,4,3
2014-07-26 16:31:10.063655,0.149,53d3d7ce-709b-7c03-5357-83cc9480d61f,4,0
2014-07-26 16:31:11.943697,0.149,53d3d7d0-cd55-7ebf-91a6-c8d30f6590fe,4,3
2014-07-26 16:31:35.868542,0.899,53d3d7e7-8d98-007f-a852-de0d0b1170e5,25,0
2014-07-26 16:31:41.320191,0.899,53d3d7ed-3f4a-58ce-d4db-0e8002875a8b,25,0
2014-07-26 16:32:03.754960,0.499,53d3d803-e072-e61d-2420-13852f3a08aa,1,1
2014-07-26 16:32:10.322440,0.149,53d3d80a-e192-77a3-a4bb-58ce15761f23,4,3
2014-07-26 16:33:00.029156,0.149,53d3d83c-0281-0a29-015f-6aba480ffa23,4,3
2014-07-26 16:33:28.513105,0.149,53d3d858-93f7-98a7-0944-5a5f74fbe9ca,4,3
2014-07-26 16:33:36.650400,0.149,53d3d860-62f5-d576-9a01-3507a3455496,4,3
2014-07-26 16:33:48.803869,0.149,53d3d86c-27d9-b333-765e-ebebe08615ef,4,0
2014-07-26 16:34:19.513980,0.376,53d3d88b-efd8-8a96-39ea-9d1ca9ce3393,11,1
2014-07-26 16:34:45.770810,0.149,53d3d8a5-5bad-fa8e-41e7-dead0f1fb788,4,3
2014-07-26 16:34:59.139462,1.389,53d3d8b3-eabf-dbd4-9bb7-5bf6e7a45719,61,3
2014-07-26 16:35:04.791985,0.64,53d3d8b9-d188-c23d-20f9-2730820b8726,7,1
2014-07-26 16:35:11.068853,0.149,53d3d8bf-f06d-117f-e787-ce95b2e06382,4,3
2014-07-26 16:35:15.824146,0.899,53d3d8c3-43c5-addd-abd9-bc8c23e8f37f,25,1
2014-07-26 16:37:02.128836,0.149,53d3d92e-03de-1c39-0fd3-d82d4b5a8a05,4,3
2014-07-26 16:37:49.883720,0.149,53d3d95e-9c0f-a98f-d5ac-1d4359d62b04,4,3
2014-07-26 16:37:50.925492,0.149,53d3d95e-d1a9-f3fe-8f4d-8adec2d2e010,4,3
2014-07-26 16:38:51.743529,0.2,53d3d99b-c620-8a98-26b7-92d145ef40b0,37,0
2014-07-26 16:38:54.330146,0.149,53d3d99e-6883-5c09-8190-6e828581002d,4,3
2014-07-26 16:38:57.647342,0.149,53d3d9a1-4b7a-da4a-a61b-a6d7493c6d29,4,3
2014-07-26 16:39:07.328851,0.149,53d3d9ab-6c6d-0832-28d7-292a9ec499a3,4,3
2014-07-26 16:39:08.980606,0.149,53d3d9ad-cf87-54ad-625d-acc7e8da7ffa,4,2
2014-07-26 16:39:12.348231,0.2,53d3d9b0-bfc4-3d21-22fb-392ea08405a1,37,0
2014-07-26 16:39:48.791298,0.45,53d3d9d4-085e-fb12-10d1-5a40e21f779b,65,3
2014-07-26 16:41:02.790133,0.149,53d3da23-783d-da66-1c75-0941219274e8,4,3
2014-07-26 16:41:08.536067,0.149,53d3da24-8388-d25f-37cb-276447f0349e,4,2
2014-07-26 16:41:12.426605,0.149,53d3da28-8b10-9174-cfd4-e82e3f6fb382,4,2
2014-07-26 16:41:59.795639,0.45,53d3da57-a76e-ed63-c459-dada9b86a813,48,2
2014-07-26 16:42:07.351706,0.64,53d3da5f-5b22-d0b4-ffe6-4835a976fd58,7,1
2014-07-26 16:42:19.696279,0.149,53d3da6b-a7eb-b314-5a08-e194b64f53c9,4,3
2014-07-26 16:42:43.312735,0.899,53d3da83-5440-c1d3-f3a5-942ba9720556,25,1
2014-07-26 16:43:47.420725,0.2,53d3dac3-5dd2-b24a-18b0-09585ea72edf,37,3
2014-07-26 16:44:12.547081,0.899,53d3dadc-b661-1b23-776a-857cd727739d,25,3
2014-07-26 16:45:00.230740,0.149,53d3db0c-2aed-1100-7e1a-9fe2333c1c62,4,3
2014-07-26 16:45:00.287271,0.149,53d3db0c-0078-8444-cbe5-acc555d3b19b,4,3
2014-07-26 16:45:18.619616,0.849,53d3db1e-c218-8999-ecc8-916ffcdadca1,31,3
2014-07-26 16:45:38.087774,0.149,53d3db32-7040-0ee8-794c-f3cee987cdea,4,0
2014-07-26 16:45:38.922948,0.45,53d3db32-8078-ec50-257d-9a14b8130e73,65,0
2014-07-26 16:45:47.639649,0.149,53d3db3b-c318-85d5-0a45-9e48f19d93e9,4,3
2014-07-26 16:46:28.296629,0.149,53d3db64-6769-4fa8-35e4-480d2587ad14,4,3
2014-07-26 16:46:34.821215,0.899,53d3db6a-39d0-f800-99bb-ff028461d18b,25,1
2014-07-26 16:46:51.373093,0.149,53d3db7b-b55f-f913-968d-96f78a2bb131,4,3
2014-07-26 16:46:57.258455,0.149,53d3db81-d800-439b-e846-0a7b9b94c82e,4,2
2014-07-26 16:48:09.874506,0.149,53d3dbc9-b411-8ed0-aa5d-b6c0a4f3d6eb,4,3
2014-07-26 16:48:22.880643,0.149,53d3dbd7-3172-03c1-a8d3-75350eb2f56a,4,0
2014-07-26 16:48:45.029877,0.149,53d3dbed-ff2b-26e0-1e8f-0e9cda8c720a,4,3
2014-07-26 16:50:21.696869,0.45,53d3dc4d-e417-913c-c855-c2a08ff89b16,34,2
2014-07-26 16:50:59.984829,0.149,53d3dc74-aa67-a7c8-5162-7d85def1d34b,4,3
2014-07-26 16:52:16.838032,0.149,53d3dcc0-a595-0459-a6e6-9b22e8a6f87b,4,3
2014-07-26 16:52:32.643605,0.45,53d3dcd0-ef87-b4c9-a5ae-b1ffd84e9e59,52,1
2014-07-26 16:53:10.696572,0.149,53d3dcf6-3b15-1fc8-c97a-24dee9217941,4,3
2014-07-26 16:54:21.182463,0.149,53d3dd3d-f51e-637c-1553-c563102e9b37,4,3
2014-07-26 16:55:28.338208,0.149,53d3dd80-12c3-3813-0831-9068188d8342,4,3
2014-07-26 16:56:46.469878,0.45,53d3ddce-a436-b418-abca-2e74e985a801,12,1
2014-07-26 16:57:16.197594,0.45,53d3ddec-63f9-e4e5-1f05-a3ce1d6f0b14,65,3
2014-07-26 16:57:44.928465,0.45,53d3de08-a753-910f-9bbe-5a43351404ff,12,1
2014-07-26 16:57:54.728661,0.2,53d3de12-a98e-8587-aa16-469a0d248988,37,0
2014-07-26 16:58:45.628271,0.149,53d3de45-585e-74c2-6a5b-a752e7907ace,4,3
2014-07-26 16:59:17.779090,0.149,53d3de65-6715-0bea-62a1-67e0e9f923ff,4,0
2014-07-26 17:00:44.747627,0.149,53d3debc-aa6a-0d0c-318a-94e51fe83839,4,3
2014-07-26 17:01:10.427206,0.2,53d3ded6-939d-2d4a-ab8d-3e9e5e02ac70,37,0
2014-07-26 17:01:12.705933,0.149,53d3ded8-41f0-f195-6685-37cb8a8ed025,4,3
2014-07-26 17:01:58.376452,0.149,53d3df06-1a2c-bf59-4eca-296340babc7b,4,3
2014-07-26 17:03:10.249981,0.149,53d3df4e-9e3e-4a3f-d7e2-642fef7e35f3,4,2
2014-07-26 17:03:14.502538,0.149,53d3df52-4444-86b9-6b19-c9dbedb1346e,4,3
2014-07-26 17:03:38.858243,0.45,53d3df6a-3255-5e80-eb7d-e0d10d9072dd,48,1
2014-07-26 17:04:13.332005,0.149,53d3df8d-30ac-15b2-ad3c-ed303781f59f,4,0
2014-07-26 17:04:30.353625,0.149,53d3df9e-b6f8-7ce5-9ab7-845f3737e25a,4,0
2014-07-26 17:05:10.588821,0.149,53d3dfc6-88cf-0c26-78d9-562e7fcb0aba,4,3
2014-07-26 17:06:42.965182,0.149,53d3e023-8ab2-b7c8-0fff-b322a1ce1311,4,3
2014-07-26 17:06:48.552212,0.64,53d3e028-deff-f855-bac6-e1377e4db2a7,7,3
2014-07-26 17:07:10.085282,0.149,53d3e03e-fc43-c1f5-fb7b-a9a5617af546,4,3
2014-07-26 17:08:54.531341,0.149,53d3e0a6-01d5-7b88-325b-ab169880e939,4,3
2014-07-26 17:09:03.835700,0.499,53d3e0af-56d7-642c-d0d1-7318ae5b927c,1,1
2014-07-26 17:09:13.315700,0.149,53d3e0b9-cc13-3491-8d8e-e5c63910a1e3,4,0
2014-07-26 17:11:13.069124,0.149,53d3e131-b880-fa25-631a-a059110c4f7e,4,0
2014-07-26 17:11:53.044628,0.2,53d3e159-0f7f-6486-9b60-4ab0b7eb45e6,37,0
2014-07-26 17:12:36.267701,0.149,53d3e184-048e-8a5f-bfb8-4dbca1b059f2,4,0
2014-07-26 17:13:24.686269,0.149,53d3e1b4-cfa9-4f0c-6d1a-55370b556683,4,3
2014-07-26 17:13:57.598114,0.2,53d3e1d5-c399-592d-a1e1-4e3708ab9c0a,37,0
2014-07-26 17:14:13.576271,0.149,53d3e1e5-c3a8-1398-1686-c09fd3ee357a,4,2
2014-07-26 17:14:15.896416,0.899,53d3e1e7-5305-508f-cfdf-4d25d9916eee,51,0
2014-07-26 17:14:20.383952,0.2,53d3e1ec-37ba-a0b7-8a0f-6b26375c31e9,37,0
2014-07-26 17:14:37.883757,0.149,53d3e1fd-28b6-e6b5-816e-e05f80c4c6e8,4,0
2014-07-26 17:15:18.594587,0.149,53d3e226-4b2c-99c0-1920-bc881f5564c1,4,0
2014-07-26 17:15:25.842241,0.849,53d3e22d-7dec-fdb0-9cbf-96795d2530a8,36,0
2014-07-26 17:15:26.029527,0.249,53d3e22e-010f-2f65-3f1f-9143f1fe4f67,32,1
2014-07-26 17:15:26.682285,0.149,53d3e22e-cb07-efb3-e214-a605d66110a5,4,0
2014-07-26 17:15:37.236880,0.149,53d3e239-ad74-c7ab-774e-edc8fc2f8aec,4,3
2014-07-26 17:15:52.729807,0.899,53d3e248-80fd-fceb-55d8-338170a3bb5b,25,1
2014-07-26 17:16:36.971573,0.376,53d3e274-bd85-5050-f6df-1237dc7884eb,11,1
2014-07-26 17:16:54.471432,0.149,53d3e286-94f9-776b-0f94-aeae267c2540,4,3
2014-07-26 17:17:00.344064,0.499,53d3e28c-9c87-dd8b-54f6-ba6f88b21fbc,40,1
2014-07-26 17:17:08.699057,0.149,53d3e294-997c-2fe9-8de7-531309fbbed4,4,0
2014-07-26 17:17:10.150961,0.149,53d3e296-1dc9-ced5-b988-c95531d88779,4,0
2014-07-26 17:17:19.189805,0.149,53d3e29f-fbdc-10f6-4c78-3897fc7694a9,4,3
2014-07-26 17:17:58.928871,0.255,53d3e2c6-31e1-967d-e267-7097160acdb7,24,1
2014-07-26 17:18:34.430529,0.349,53d3e2ea-6452-3c4e-2fb9-b4396b871f27,29,1
2014-07-26 17:18:38.206904,0.149,53d3e2ee-6b0f-b8f6-f90c-75359b846aa3,4,2
2014-07-26 17:18:41.763115,0.45,53d3e2f1-18ea-282d-9949-6b3b99c7ab24,10,1
2014-07-26 17:18:45.251999,0.149,53d3e2f5-f8e9-bfaa-54ea-e5c91faa0758,4,0
2014-07-26 17:18:53.500234,0.45,53d3e2fd-3ca0-1e3a-2d8e-0a42d3f3b2ed,65,3
2014-07-26 17:19:07.481193,0.899,53d3e30b-5fa4-37ec-1950-a97bfde9bd51,25,3
2014-07-26 17:19:11.926187,0.149,53d3e310-e5fe-f655-e8b8-d20164176e22,4,3
2014-07-26 17:20:20.745893,0.149,53d3e354-47d1-40c4-a4fd-7cfaade1df44,4,0
2014-07-26 17:21:02.602225,0.149,53d3e37e-c814-0c81-6eb5-891692c5cff3,4,3
2014-07-26 17:21:16.954155,0.64,53d3e38d-da1b-df08-3eb2-6f695a371de6,8,3
2014-07-26 17:21:42.287801,0.149,53d3e3a6-c167-51a1-ca9c-01de93fc030f,4,3
2014-07-26 17:21:52.746057,0.45,53d3e3b0-5abe-1136-063b-888a1763b6f2,52,1
2014-07-26 17:22:13.149161,0.64,53d3e3c5-ba5f-9071-6da8-9e8ef580c6de,7,1
2014-07-26 17:23:17.122817,0.149,53d3e405-38ae-b8d6-56ef-8278c9213410,4,0
2014-07-26 17:23:32.039688,0.149,53d3e414-3833-09fb-d6e1-22f182bb54c7,4,3
2014-07-26 17:24:42.444700,0.149,53d3e45a-0908-d202-ab49-0b550898cd6e,4,3
2014-07-26 17:24:59.322206,0.149,53d3e46b-1b6b-ea62-8b4c-90005e129f09,4,3
2014-07-26 17:25:05.786533,0.64,53d3e471-7406-f741-649a-7517681f475a,8,1
2014-07-26 17:25:29.168685,0.149,53d3e489-7edb-7ee7-1a8d-68fc06a47e51,4,3
